ID,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_Tenure_Days,Tenure_Segment,Enrollment_Year,Enrollment_Month,Enrollment_Quarter,Cohort,TotalSpend,MntWines_Proportion,MntFruits_Proportion,MntMeatProducts_Proportion,MntFishProducts_Proportion,MntSweetProducts_Proportion,MntGoldProds_Proportion,SpendingDiversity,PrimarySpendCategory,TotalAcceptedCampaigns,CampaignResponseRate,Children,HasChildren,Age,Generation,LifeStage,TotalPurchases,PreferredChannel,ChannelDiversity,AvgSpend,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Income_per_Age,SpendToIncome,CampaignToPurchase,Spend_per_Year,Estimated_CLV,AgeGroup
5287,Graduation,Married,34961.0,1,0,2014-06-19,77,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,0,195,Developing (3-12mo),2014,6,2,2014-06,79,0.569620253164557,0.02531645569620253,0.3291139240506329,0.05063291139240506,0.012658227848101266,0.012658227848101266,6,Wines,0,0.0,1,1,41,Gen X,Middle-Aged Family,10,Deals,4,7.9,5,2,2,522,Potential Loyalists,852.7073170731708,0.002259660764852264,0.0,147.97307692307692,443.91923076923075,40-50
2445,PhD,Together,28440.0,1,0,2013-07-07,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,0,542,Established (1-2yr),2013,7,3,2013-07,63,0.6031746031746031,0.015873015873015872,0.38095238095238093,0.0,0.0,0.0,3,Wines,0,0.0,1,1,40,Millennials,Middle-Aged Family,6,Store,3,10.5,3,1,2,312,Potential Loyalists,711.0,0.0022151898734177216,0.0,42.455258302583026,127.36577490774908,30-40
6059,PhD,Together,64504.0,1,2,2013-03-04,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,0,1,667,Established (1-2yr),2013,3,1,2013-03,1314,0.7503805175038052,0.0273972602739726,0.1278538812785388,0.0121765601217656,0.0,0.0821917808219178,5,Wines,0,0.0,3,1,61,Boomers,Older Family,25,Web,4,52.56,2,5,5,255,At Risk,1057.4426229508197,0.020370829715986607,0.0,719.547976011994,2158.643928035982,60+
4550,Master,Together,33564.0,0,1,2014-06-24,51,61,0,3,0,0,7,1,1,1,3,5,0,0,0,0,0,0,0,190,Developing (3-12mo),2014,6,2,2014-06,71,0.8591549295774648,0.0,0.04225352112676056,0.0,0.0,0.09859154929577464,3,Wines,0,0.0,1,1,48,Gen X,Middle-Aged Family,6,Store,4,11.833333333333334,5,1,2,512,Potential Loyalists,699.25,0.0021153616970563697,0.0,136.48815789473684,409.46447368421053,40-50
4240,Graduation,Married,17345.0,1,0,2012-11-03,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,0,788,Loyal (>2yr),2012,11,4,2012-11,58,0.06896551724137931,0.15517241379310345,0.27586206896551724,0.29310344827586204,0.0,0.20689655172413793,5,Fish,0,0.0,1,1,36,Millennials,Middle-Aged Family,7,Deals,4,8.285714285714286,1,2,2,122,Needs Attention,481.80555555555554,0.0033439031421158834,0.0,26.883883248730967,80.6516497461929,30-40
8911,PhD,Married,56320.0,0,1,2013-04-08,11,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,0,632,Established (1-2yr),2013,4,2,2013-04,702,0.2863247863247863,0.0754985754985755,0.245014245014245,0.16524216524216523,0.10968660968660969,0.11823361823361823,6,Wines,0,0.0,1,1,47,Gen X,Middle-Aged Family,21,Store,4,33.42857142857143,2,4,4,244,At Risk,1198.2978723404256,0.012464488636363636,0.0,405.70490506329116,1217.1147151898736,40-50
3706,Graduation,Single,28647.0,1,0,2013-08-21,54,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,0,1,497,Established (1-2yr),2013,8,3,2013-08,94,0.20212765957446807,0.0851063829787234,0.30851063829787234,0.0,0.1276595744680851,0.2765957446808511,5,Meat,1,0.2,1,1,36,Millennials,Middle-Aged Family,7,Web,4,13.428571428571429,3,2,2,322,Potential Loyalists,795.75,0.003281320906203093,0.14285714285714285,69.0814889336016,207.24446680080482,30-40
3628,Basic,Single,15038.0,1,0,2013-01-29,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,0,701,Established (1-2yr),2013,1,1,2013-01,80,0.05,0.1,0.1375,0.2375,0.15,0.325,6,Gold,0,0.0,1,1,27,Millennials,Young Family,7,Deals,4,11.428571428571429,2,2,2,222,Needs Attention,556.9629629629629,0.005319856363878175,0.0,41.683309557774606,125.04992867332382,<30
10175,PhD,Divorced,32173.0,0,1,2013-08-01,0,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,0,517,Established (1-2yr),2013,8,3,2013-08,22,0.8181818181818182,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,3,Wines,0,0.0,1,1,56,Gen X,Older Family,5,Store,3,4.4,3,1,1,311,Others,574.5178571428571,0.0006838031890094178,0.0,15.542553191489361,46.62765957446808,50-60
8985,2n Cycle,Together,68316.0,0,1,2012-11-04,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,0,787,Loyal (>2yr),2012,11,4,2012-11,1211,0.6655656482246077,0.06606110652353427,0.1329479768786127,0.0990916597853014,0.009083402146985962,0.027250206440957887,6,Wines,0,0.0,1,1,50,Gen X,Older Family,32,Web,4,37.84375,1,5,5,155,At Risk,1366.32,0.017726447684290648,0.0,562.0301778907243,1686.090533672173,40-50
5204,Graduation,Together,74538.0,0,0,2013-06-29,21,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,0,1,550,Established (1-2yr),2013,6,2,2013-06,1461,0.2600958247775496,0.06707734428473648,0.5017111567419575,0.07529089664613278,0.07665982203969883,0.019164955509924708,6,Meat,1,0.2,0,0,43,Gen X,Middle-Aged Single/Couple,22,Web,4,66.4090909090909,3,4,5,345,Loyal Customers,1733.4418604651162,0.019600740561861063,0.045454545454545456,970.2368181818182,2910.7104545454545,40-50
9220,Graduation,Single,91700.0,0,0,2013-01-17,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,0,1,713,Established (1-2yr),2013,1,1,2013-01,1968,0.2926829268292683,0.08739837398373984,0.4883130081300813,0.06351626016260163,0.058434959349593495,0.009654471544715448,6,Meat,0,0.0,0,0,43,Gen X,Middle-Aged Single/Couple,20,Web,4,98.4,2,4,5,245,At Risk,2132.5581395348836,0.021461286804798255,0.0,1008.1514726507714,3024.4544179523145,40-50
9888,Graduation,Together,68695.0,0,0,2014-06-25,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,189,Developing (3-12mo),2014,6,2,2014-06,1091,0.41979835013748856,0.07424381301558204,0.32630614115490375,0.09715857011915674,0.045829514207149404,0.03666361136571952,6,Wines,0,0.0,0,0,45,Gen X,Middle-Aged Single/Couple,16,Store,4,68.1875,5,3,4,534,Loyal Customers,1526.5555555555557,0.015881796346167844,0.0,2108.4007936507937,6325.202380952382,40-50
5263,2n Cycle,Married,31056.0,1,0,2013-01-22,99,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,0,708,Established (1-2yr),2013,1,1,2013-01,55,0.09090909090909091,0.18181818181818182,0.23636363636363636,0.05454545454545454,0.14545454545454545,0.2909090909090909,6,Gold,0,0.0,1,1,37,Millennials,Middle-Aged Family,5,Store,3,11.0,2,1,1,211,Dormant,839.3513513513514,0.001770994332818135,0.0,28.3739406779661,85.1218220338983,30-40
1020,Graduation,Married,79593.0,0,0,2014-05-12,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0,233,Developing (3-12mo),2014,5,2,2014-05,1366,0.2562225475841874,0.043923865300146414,0.4158125915080527,0.08052708638360176,0.09736456808199122,0.1061493411420205,6,Meat,1,0.2,0,0,41,Gen X,Middle-Aged Single/Couple,19,Store,4,71.89473684210526,5,4,5,545,Champions,1941.2926829268292,0.01716231326875479,0.05263157894736842,2141.3369098712446,6424.010729613734,40-50
9503,Graduation,Single,28071.0,0,0,2012-08-29,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,0,854,Loyal (>2yr),2012,8,3,2012-08,313,0.12460063897763578,0.10543130990415335,0.41533546325878595,0.13099041533546327,0.08306709265175719,0.14057507987220447,6,Meat,0,0.0,0,0,34,Millennials,Young Single/Couple,13,Web,4,24.076923076923077,1,3,3,133,At Risk,825.6176470588235,0.011150297460012112,0.0,133.8679742388759,401.60392271662766,30-40
10613,PhD,Together,37334.0,1,1,2014-02-26,44,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,0,308,Developing (3-12mo),2014,2,1,2014-02,62,0.41935483870967744,0.016129032258064516,0.25806451612903225,0.03225806451612903,0.03225806451612903,0.24193548387096775,6,Wines,0,0.0,2,1,56,Gen X,Older Family,11,Deals,3,5.636363636363637,5,2,2,522,Potential Loyalists,666.6785714285714,0.001660684630631596,0.0,73.52435064935065,220.57305194805195,50-60
67,Master,Single,46423.0,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,469,Established (1-2yr),2013,9,3,2013-09,92,0.7391304347826086,0.0,0.17391304347826086,0.0,0.0,0.08695652173913043,3,Wines,0,0.0,2,1,42,Gen X,Middle-Aged Family,9,Store,3,10.222222222222221,4,2,2,422,Potential Loyalists,1105.3095238095239,0.0019817762746914243,0.0,71.64818763326225,214.94456289978677,40-50
6019,PhD,Married,37126.0,1,0,2014-03-30,9,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,0,1,276,Developing (3-12mo),2014,3,1,2014-03,72,0.625,0.041666666666666664,0.125,0.05555555555555555,0.05555555555555555,0.09722222222222222,6,Wines,1,0.2,1,1,43,Gen X,Middle-Aged Family,6,Catalog,4,12.0,5,1,2,512,Potential Loyalists,863.3953488372093,0.0019393417012336367,0.16666666666666666,95.28260869565217,285.8478260869565,40-50
5863,Graduation,Married,47703.0,0,1,2013-05-29,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,0,581,Established (1-2yr),2013,5,2,2013-05,655,0.5480916030534351,0.0,0.20458015267175572,0.01984732824427481,0.03969465648854962,0.18778625954198475,5,Wines,0,0.0,1,1,61,Boomers,Older Family,21,Store,4,31.19047619047619,3,4,4,344,Loyal Customers,782.016393442623,0.013730792612623943,0.0,411.7706540447505,1235.3119621342514,60+
3717,Graduation,Married,61180.0,0,1,2014-04-23,70,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,0,252,Developing (3-12mo),2014,4,2,2014-04,704,0.5724431818181818,0.03409090909090909,0.041193181818181816,0.008522727272727272,0.03409090909090909,0.3096590909090909,6,Wines,1,0.2,1,1,55,Gen X,Older Family,18,Store,4,39.111111111111114,5,4,4,544,Champions,1112.3636363636363,0.011507028440666884,0.05555555555555555,1020.3809523809524,3061.1428571428573,50-60
6730,Graduation,Married,38998.0,1,1,2012-11-03,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,0,788,Loyal (>2yr),2012,11,4,2012-11,54,0.6296296296296297,0.018518518518518517,0.25925925925925924,0.0,0.0,0.09259259259259259,4,Wines,0,0.0,2,1,60,Boomers,Older Family,8,Deals,3,6.75,1,2,1,121,Dormant,649.9666666666667,0.0013846863941740601,0.0,25.029822335025383,75.08946700507614,50-60
10749,Graduation,Single,8028.0,0,0,2012-09-18,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,0,834,Loyal (>2yr),2012,9,3,2012-09,178,0.4101123595505618,0.10112359550561797,0.3707865168539326,0.03932584269662921,0.06741573033707865,0.011235955056179775,6,Wines,0,0.0,0,0,23,Gen Z,Young Single/Couple,16,Deals,2,11.125,1,3,2,132,Needs Attention,349.04347826086956,0.022172396611858495,0.0,77.95503597122301,233.86510791366902,<30
4998,Graduation,Together,76081.0,0,0,2014-05-23,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,222,Developing (3-12mo),2014,5,2,2014-05,1033,0.28267182962245885,0.02904162633107454,0.40174249757986447,0.06098741529525654,0.031945788964181994,0.1936108422071636,6,Meat,1,0.2,0,0,52,Gen X,Older Single/Couple,14,Catalog,4,73.78571428571429,5,3,4,534,Loyal Customers,1463.0961538461538,0.013577634363375876,0.07142857142857142,1699.5641891891892,5098.6925675675675,50-60
6287,Graduation,Together,34728.0,1,0,2013-07-30,2,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,1,519,Established (1-2yr),2013,7,3,2013-07,36,0.3888888888888889,0.0,0.4444444444444444,0.0,0.0,0.16666666666666666,3,Meat,0,0.0,1,1,28,Millennials,Young Family,5,Store,4,7.2,3,1,1,311,Others,1240.2857142857142,0.0010366275051831375,0.0,25.335260115606935,76.00578034682081,<30
5985,Master,Single,33168.0,0,1,2012-10-13,0,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0,0,0,809,Loyal (>2yr),2012,10,4,2012-10,122,0.6557377049180327,0.00819672131147541,0.30327868852459017,0.0,0.00819672131147541,0.02459016393442623,5,Wines,0,0.0,1,1,49,Gen X,Middle-Aged Family,10,Store,4,12.2,1,2,2,122,Needs Attention,676.8979591836735,0.0036782440906898213,0.0,55.080964153275644,165.24289245982692,40-50
4754,Master,Married,33585.0,0,1,2013-09-25,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,0,462,Established (1-2yr),2013,9,3,2013-09,122,0.2459016393442623,0.09016393442622951,0.27049180327868855,0.10655737704918032,0.04918032786885246,0.23770491803278687,6,Meat,0,0.0,1,1,48,Gen X,Middle-Aged Family,7,Store,3,17.428571428571427,4,2,2,422,Potential Loyalists,699.6875,0.0036325740658031858,0.0,96.4512987012987,289.3538961038961,40-50
4002,PhD,Married,77037.0,0,1,2013-10-13,3,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,0,444,Established (1-2yr),2013,10,4,2013-10,1123,0.41228851291184326,0.0854853072128228,0.2965271593944791,0.1495992876224399,0.04719501335707925,0.008904719501335707,6,Wines,0,0.0,1,1,54,Gen X,Older Family,27,Store,4,41.592592592592595,4,5,4,454,Champions,1426.611111111111,0.014577410854524448,0.0,923.8192567567568,2771.4577702702704,50-60
8870,Graduation,Together,35196.0,1,0,2012-11-13,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,1,778,Loyal (>2yr),2012,11,4,2012-11,497,0.15090543259557343,0.02414486921529175,0.2837022132796781,0.08651911468812877,0.07847082494969819,0.3762575452716298,6,Gold,0,0.0,1,1,30,Millennials,Young Family,18,Deals,4,27.61111111111111,1,4,3,143,At Risk,1173.2,0.014120922832140016,0.0,233.32808483290486,699.9842544987146,<30
966,Graduation,Married,44529.0,0,1,2013-07-05,98,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,0,544,Established (1-2yr),2013,7,3,2013-07,691,0.7785817655571635,0.01881331403762663,0.1316931982633864,0.024602026049204053,0.008683068017366137,0.03762662807525326,6,Wines,1,0.2,1,1,48,Gen X,Middle-Aged Family,25,Store,4,27.64,3,5,4,354,Loyal Customers,927.6875,0.015517977048664915,0.04,463.94806985294116,1391.8442095588234,40-50
4767,2n Cycle,Married,70924.0,0,0,2014-04-07,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0,268,Developing (3-12mo),2014,4,2,2014-04,1363,0.4658840792369773,0.08363903154805576,0.1863536316947909,0.09684519442406456,0.11151870873074102,0.05575935436537051,6,Wines,1,0.2,0,0,49,Gen X,Middle-Aged Single/Couple,20,Store,4,68.15,5,4,5,545,Champions,1447.4285714285713,0.019217754215780272,0.05,1857.596082089552,5572.788246268656,40-50
9725,PhD,Together,28764.0,1,1,2014-06-05,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,0,209,Developing (3-12mo),2014,6,2,2014-06,12,0.6666666666666666,0.0,0.25,0.0,0.0,0.08333333333333333,3,Wines,1,0.2,2,1,48,Gen X,Middle-Aged Family,4,Store,3,3.0,5,1,1,511,New Customers,599.25,0.00041718815185648727,0.25,20.971291866028707,62.91387559808612,40-50
4475,PhD,Married,69098.0,0,0,2013-02-16,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,0,683,Established (1-2yr),2013,2,1,2013-02,2440,0.5389344262295082,0.009016393442622951,0.319672131147541,0.05942622950819672,0.0,0.07295081967213114,5,Wines,0,0.0,0,0,65,Boomers,Older Single/Couple,25,Store,4,97.6,2,5,5,255,At Risk,1063.0461538461539,0.035312165330400304,0.0,1304.8462664714496,3914.5387994143484,60+
5740,2n Cycle,Divorced,25959.0,1,1,2013-02-14,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,1,685,Established (1-2yr),2013,2,1,2013-02,56,0.07142857142857142,0.03571428571428571,0.21428571428571427,0.125,0.08928571428571429,0.4642857142857143,6,Gold,0,0.0,2,1,44,Gen X,Middle-Aged Family,7,Deals,4,8.0,2,2,2,222,Needs Attention,589.9772727272727,0.0021572479679494586,0.0,29.85985401459854,89.57956204379562,40-50
5731,Master,Married,27100.0,1,0,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,635,Established (1-2yr),2013,4,2,2013-04,37,0.32432432432432434,0.0,0.35135135135135137,0.05405405405405406,0.0,0.2702702702702703,4,Meat,0,0.0,1,1,31,Millennials,Young Family,5,Store,3,7.4,2,1,1,211,Dormant,874.1935483870968,0.0013653136531365313,0.0,21.282283464566927,63.84685039370078,30-40
7290,Graduation,Single,70596.0,0,0,2012-10-05,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,817,Loyal (>2yr),2012,10,4,2012-10,968,0.3584710743801653,0.045454545454545456,0.5516528925619835,0.01756198347107438,0.0,0.026859504132231406,5,Meat,0,0.0,0,0,29,Millennials,Young Single/Couple,21,Store,4,46.095238095238095,1,4,4,144,At Risk,2434.344827586207,0.01371182503257975,0.0,432.7564259485924,1298.2692778457772,<30
3846,Graduation,Married,42557.0,0,1,2012-08-29,98,192,5,53,0,5,15,4,6,1,4,8,0,0,0,0,0,0,0,854,Loyal (>2yr),2012,8,3,2012-08,270,0.7111111111111111,0.018518518518518517,0.1962962962962963,0.0,0.018518518518518517,0.05555555555555555,5,Wines,0,0.0,1,1,40,Millennials,Middle-Aged Family,15,Web,4,18.0,1,3,3,133,At Risk,1063.925,0.006344432173320488,0.0,115.47716627634661,346.4314988290398,30-40
8104,PhD,Married,53312.0,0,0,2013-08-09,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,0,509,Established (1-2yr),2013,8,3,2013-08,278,0.8669064748201439,0.0,0.04316546762589928,0.0,0.0,0.08992805755395683,3,Wines,0,0.0,0,0,63,Boomers,Older Single/Couple,12,Web,4,23.166666666666668,3,3,3,333,Loyal Customers,846.2222222222222,0.005214585834333734,0.0,199.48821218074656,598.4646365422396,60+
4507,Graduation,Single,72228.0,0,0,2012-11-27,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,0,764,Loyal (>2yr),2012,11,4,2012-11,1250,0.5048,0.0224,0.3928,0.024,0.0112,0.0448,6,Wines,0,0.0,0,0,62,Boomers,Older Single/Couple,22,Store,4,56.81818181818182,1,4,5,145,At Risk,1164.967741935484,0.017306307803068063,0.0,597.594895287958,1792.784685863874,60+
11013,Graduation,Together,67605.0,0,0,2013-03-31,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,0,640,Established (1-2yr),2013,3,1,2013-03,938,0.3582089552238806,0.029850746268656716,0.3006396588486141,0.19616204690831557,0.057569296375266525,0.057569296375266525,6,Wines,0,0.0,0,0,27,Millennials,Young Single/Couple,17,Catalog,4,55.1764705882353,2,3,4,234,At Risk,2503.8888888888887,0.013874713408771541,0.0,535.3195312500001,1605.95859375,<30
4491,Master,Married,62845.0,1,1,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,0,821,Loyal (>2yr),2012,10,4,2012-10,1178,0.932937181663837,0.0,0.038200339558573854,0.0,0.0,0.028862478777589132,3,Wines,1,0.2,2,1,65,Boomers,Older Family,28,Deals,4,42.07142857142857,1,5,5,155,At Risk,966.8461538461538,0.018744530193332803,0.03571428571428571,524.0736906211937,1572.221071863581,60+
3759,Graduation,Together,65196.0,0,2,2013-07-25,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,0,524,Established (1-2yr),2013,7,3,2013-07,1155,0.6432900432900432,0.01645021645021645,0.15670995670995672,0.01038961038961039,0.0,0.17316017316017315,5,Wines,1,0.2,2,1,56,Gen X,Older Family,26,Store,4,44.42307692307692,3,5,4,354,Loyal Customers,1164.2142857142858,0.01771581078593779,0.038461538461538464,805.0834923664122,2415.2504770992364,50-60
1162,PhD,Single,42000.0,0,0,2013-01-10,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,720,Established (1-2yr),2013,1,1,2013-01,653,0.18989280245022971,0.12710566615620214,0.40888208269525267,0.13016845329249618,0.0903522205206738,0.05359877488514548,6,Meat,0,0.0,0,0,27,Millennials,Young Single/Couple,20,Store,4,32.65,2,4,4,244,At Risk,1555.5555555555557,0.015547619047619048,0.0,331.26145833333334,993.784375,<30
2055,PhD,Divorced,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,226,Developing (3-12mo),2014,5,2,2014-05,49,0.30612244897959184,0.0,0.16326530612244897,0.08163265306122448,0.04081632653061224,0.40816326530612246,5,Gold,1,0.2,2,1,41,Gen X,Middle-Aged Family,6,Deals,4,8.166666666666666,5,1,1,511,New Customers,874.6341463414634,0.0013664249860568878,0.16666666666666666,79.19137168141593,237.57411504424778,40-50
10766,PhD,Married,65526.0,0,1,2014-04-11,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,264,Developing (3-12mo),2014,4,2,2014-04,506,0.7845849802371542,0.037549407114624504,0.13636363636363635,0.023715415019762844,0.0,0.017786561264822136,5,Wines,0,0.0,1,1,50,Gen X,Older Family,17,Store,4,29.764705882352942,5,3,3,533,Loyal Customers,1310.52,0.007722125568476635,0.0,700.0625,2100.1875,40-50
4415,Graduation,Married,16860.0,1,1,2012-09-12,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,0,840,Loyal (>2yr),2012,9,3,2012-09,38,0.2631578947368421,0.10526315789473684,0.10526315789473684,0.07894736842105263,0.07894736842105263,0.3684210526315789,6,Gold,0,0.0,2,1,53,Gen X,Older Family,8,Deals,4,4.75,1,2,1,121,Dormant,318.1132075471698,0.0022538552787663107,0.0,16.523214285714285,49.56964285714285,50-60
3005,Graduation,Single,83528.0,0,0,2014-05-01,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0,1,244,Developing (3-12mo),2014,5,2,2014-05,1650,0.3212121212121212,0.07090909090909091,0.4109090909090909,0.08121212121212121,0.02666666666666667,0.0890909090909091,6,Meat,2,0.4,0,0,22,Gen Z,Young Single/Couple,23,Catalog,4,71.73913043478261,5,5,5,555,Champions,3796.7272727272725,0.019753854994732305,0.08695652173913043,2469.9282786885246,7409.7848360655735,<30
2223,2n Cycle,Divorced,64176.0,0,1,2012-08-03,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,0,880,Loyal (>2yr),2012,8,3,2012-08,1826,0.6653888280394304,0.018072289156626505,0.13636363636363635,0.03504928806133625,0.06352683461117196,0.08159912376779847,6,Wines,0,0.0,1,1,49,Gen X,Middle-Aged Family,33,Catalog,4,55.333333333333336,1,5,5,155,At Risk,1309.7142857142858,0.028453004238344553,0.0,757.8937500000001,2273.68125,40-50
4817,Graduation,Divorced,22304.0,0,0,2012-08-04,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,0,879,Loyal (>2yr),2012,8,3,2012-08,18,0.16666666666666666,0.1111111111111111,0.3888888888888889,0.0,0.2222222222222222,0.1111111111111111,5,Meat,0,0.0,0,0,58,Boomers,Older Single/Couple,4,Store,3,4.5,1,1,1,111,Dormant,384.55172413793105,0.0008070301291248207,0.0,7.479522184300341,22.438566552901023,50-60
2875,Graduation,Married,67023.0,0,0,2014-03-04,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,0,302,Developing (3-12mo),2014,3,1,2014-03,906,0.4900662251655629,0.04856512141280353,0.4216335540838852,0.012141280353200883,0.008830022075055188,0.018763796909492272,6,Wines,0,0.0,0,0,36,Millennials,Middle-Aged Single/Couple,24,Store,4,37.75,5,5,4,554,Champions,1861.75,0.013517747638870238,0.0,1095.75,3287.25,30-40
10536,PhD,Together,32892.0,1,0,2014-05-25,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,220,Developing (3-12mo),2014,5,2,2014-05,46,0.5652173913043478,0.0,0.32608695652173914,0.043478260869565216,0.021739130434782608,0.043478260869565216,5,Wines,0,0.0,1,1,43,Gen X,Middle-Aged Family,8,Web,3,5.75,5,2,1,521,New Customers,764.9302325581396,0.001398516356560866,0.0,76.37045454545455,229.11136363636365,40-50
11112,Graduation,Together,70713.0,0,1,2012-12-03,23,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,0,758,Loyal (>2yr),2012,12,4,2012-12,1477,0.4983073798239675,0.07718348002708192,0.1888964116452268,0.055517941773865945,0.05145565335138795,0.12863913337846988,6,Wines,0,0.0,1,1,48,Gen X,Middle-Aged Family,25,Store,4,59.08,1,5,5,155,At Risk,1473.1875,0.020887248455022416,0.0,711.7074538258576,2135.1223614775727,40-50
3807,Graduation,Together,59925.0,0,1,2012-11-30,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,0,761,Loyal (>2yr),2012,11,4,2012-11,766,0.6174934725848564,0.02741514360313316,0.2297650130548303,0.024804177545691905,0.02741514360313316,0.0731070496083551,6,Wines,0,0.0,1,1,59,Boomers,Older Family,23,Web,4,33.30434782608695,1,5,4,154,At Risk,1015.6779661016949,0.01278264497288277,0.0,367.649802890933,1102.949408672799,50-60
9197,Graduation,Married,39722.0,0,1,2014-02-24,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,0,310,Developing (3-12mo),2014,2,1,2014-02,47,0.6808510638297872,0.0,0.10638297872340426,0.0425531914893617,0.0,0.1702127659574468,4,Wines,0,0.0,1,1,61,Boomers,Older Family,7,Store,3,6.714285714285714,5,2,1,521,New Customers,651.1803278688525,0.0011832234026484063,0.0,55.37661290322581,166.12983870967744,60+
10832,Graduation,Together,46610.0,0,0,2013-07-18,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,0,531,Established (1-2yr),2013,7,3,2013-07,467,0.6167023554603854,0.021413276231263382,0.06423982869379015,0.008565310492505354,0.021413276231263382,0.2676659528907923,6,Wines,0,0.0,0,0,56,Gen X,Older Single/Couple,14,Web,4,33.357142857142854,3,3,3,333,Loyal Customers,832.3214285714286,0.010019309161124222,0.0,321.2274011299435,963.6822033898304,50-60
6421,Graduation,Together,88347.0,0,0,2013-07-03,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,0,546,Established (1-2yr),2013,7,3,2013-07,2116,0.4962192816635161,0.08412098298676748,0.2622873345935728,0.036389413988657845,0.06521739130434782,0.055765595463137994,6,Wines,1,0.2,0,0,53,Gen X,Older Single/Couple,21,Store,4,100.76190476190476,3,4,5,345,Loyal Customers,1666.9245283018868,0.023951011352960485,0.047619047619047616,1415.510989010989,4246.5329670329675,50-60
